"name","time","lat","lng","altitude","velocity_smooth","grade_smooth"
"China Town - Mictham 26/1/13","6336.30000000000000","51.47072700000000","-0.14927400000000","3.60000000000000","7.47600000000000","-0.70000000000000"
"China Town - Mictham 26/1/13","6360.70000000000000","51.47051400000000","-0.14935300000000","3.40000000000000","7.94000000000000","-0.40000000000000"
"China Town - Mictham 26/1/13","6384.50000000000000","51.47030400000000","-0.14942000000000","3.30000000000000","8.02700000000000","0.00000000000000"
"China Town - Mictham 26/1/13","6406.80000000000000","51.47011200000000","-0.14951300000000","3.40000000000000","7.69200000000000","0.40000000000000"
"China Town - Mictham 26/1/13","6428.70000000000000","51.46992100000000","-0.14958900000000","3.60000000000000","7.37000000000000","0.50000000000000"
"China Town - Mictham 26/1/13","6450.80000000000000","51.46972900000000","-0.14966800000000","3.70000000000000","7.32700000000000","0.20000000000000"
"China Town - Mictham 26/1/13","6472.50000000000000","51.46954000000000","-0.14974600000000","3.80000000000000","7.29600000000000","-0.10000000000000"
"China Town - Mictham 26/1/13","6493.40000000000000","51.46936000000000","-0.14983000000000","3.60000000000000","7.09700000000000","-0.30000000000000"
"China Town - Mictham 26/1/13","6515.30000000000000","51.46917100000000","-0.14992100000000","3.50000000000000","7.13700000000000","-0.20000000000000"
"China Town - Mictham 26/1/13","6536.10000000000000","51.46899400000000","-0.15001500000000","3.50000000000000","7.11800000000000","0.20000000000000"
"China Town - Mictham 26/1/13","6556.20000000000000","51.46882100000000","-0.15010100000000","3.60000000000000","6.81800000000000","0.50000000000000"
"China Town - Mictham 26/1/13","6575.10000000000000","51.46865600000000","-0.15016400000000","3.80000000000000","6.50500000000000","0.70000000000000"
"China Town - Mictham 26/1/13","6592.00000000000000","51.46850900000000","-0.15022400000000","3.90000000000000","5.96000000000000","0.70000000000000"
"China Town - Mictham 26/1/13","6607.00000000000000","51.46837700000000","-0.15027200000000","4.00000000000000","5.32400000000000","0.50000000000000"
"China Town - Mictham 26/1/13","6619.10000000000000","51.46827100000000","-0.15030900000000","4.00000000000000","4.52300000000000","0.20000000000000"
"China Town - Mictham 26/1/13","6631.20000000000000","51.46816500000000","-0.15034900000000","4.00000000000000","4.03200000000000","0.00000000000000"
"China Town - Mictham 26/1/13","6643.80000000000000","51.46805600000000","-0.15039400000000","4.00000000000000","4.10700000000000","0.40000000000000"
"China Town - Mictham 26/1/13","6656.90000000000000","51.46794200000000","-0.15044400000000","4.00000000000000","4.28000000000000","1.00000000000000"
"China Town - Mictham 26/1/13","6670.20000000000000","51.46782800000000","-0.15049900000000","4.20000000000000","4.40000000000000","1.70000000000000"
"China Town - Mictham 26/1/13","6683.20000000000000","51.46771500000000","-0.15055000000000","4.60000000000000","4.38500000000000","2.50000000000000"
"China Town - Mictham 26/1/13","6696.20000000000000","51.46760300000000","-0.15060300000000","4.90000000000000","4.34300000000000","2.80000000000000"
"China Town - Mictham 26/1/13","6708.30000000000000","51.46749500000000","-0.15062600000000","5.30000000000000","4.18700000000000","3.00000000000000"
"China Town - Mictham 26/1/13","6721.70000000000000","51.46737500000000","-0.15064100000000","5.70000000000000","4.25300000000000","3.20000000000000"
"China Town - Mictham 26/1/13","6735.80000000000000","51.46724900000000","-0.15063800000000","6.10000000000000","4.57000000000000","3.70000000000000"
"China Town - Mictham 26/1/13","6749.90000000000000","51.46712200000000","-0.15062800000000","6.60000000000000","4.69600000000000","4.50000000000000"
"China Town - Mictham 26/1/13","6765.50000000000000","51.46698200000000","-0.15061100000000","7.40000000000000","4.96300000000000","5.00000000000000"
"China Town - Mictham 26/1/13","6783.70000000000000","51.46682000000000","-0.15057800000000","8.40000000000000","5.63300000000000","5.50000000000000"
"China Town - Mictham 26/1/13","6801.20000000000000","51.46666400000000","-0.15054700000000","9.40000000000000","5.94500000000000","5.60000000000000"
"China Town - Mictham 26/1/13","6818.90000000000000","51.46650600000000","-0.15051500000000","10.40000000000000","5.87000000000000","5.50000000000000"
"China Town - Mictham 26/1/13","6835.00000000000000","51.46636300000000","-0.15048700000000","11.30000000000000","5.62600000000000","5.50000000000000"
"China Town - Mictham 26/1/13","6849.80000000000000","51.46623100000000","-0.15045400000000","12.10000000000000","5.15000000000000","5.40000000000000"
"China Town - Mictham 26/1/13","6863.80000000000000","51.46610700000000","-0.15042200000000","12.90000000000000","4.80800000000000","5.40000000000000"
"China Town - Mictham 26/1/13","6877.20000000000000","51.46598900000000","-0.15038500000000","13.60000000000000","4.56000000000000","5.40000000000000"
"China Town - Mictham 26/1/13","6890.80000000000000","51.46586900000000","-0.15034900000000","14.30000000000000","4.49500000000000","5.40000000000000"
"China Town - Mictham 26/1/13","6904.10000000000000","51.46574900000000","-0.15034500000000","15.00000000000000","4.49100000000000","5.30000000000000"
"China Town - Mictham 26/1/13","6915.50000000000000","51.46564900000000","-0.15031300000000","15.60000000000000","4.11800000000000","5.20000000000000"
"China Town - Mictham 26/1/13","6925.50000000000000","51.46556100000000","-0.15028100000000","16.20000000000000","3.56500000000000","5.00000000000000"
"China Town - Mictham 26/1/13","6934.50000000000000","51.46548200000000","-0.15025500000000","16.60000000000000","3.17000000000000","4.20000000000000"
"China Town - Mictham 26/1/13","6944.40000000000000","51.46539800000000","-0.15020800000000","17.10000000000000","3.14600000000000","4.20000000000000"
"China Town - Mictham 26/1/13","6954.40000000000000","51.46531000000000","-0.15017600000000","17.30000000000000","3.32400000000000","3.00000000000000"
"China Town - Mictham 26/1/13","6963.30000000000000","51.46523300000000","-0.15014300000000","17.50000000000000","3.15200000000000","2.50000000000000"
"China Town - Mictham 26/1/13","6972.30000000000000","51.46515300000000","-0.15012200000000","17.70000000000000","2.98200000000000","2.60000000000000"
"China Town - Mictham 26/1/13","6980.30000000000000","51.46508200000000","-0.15010400000000","18.00000000000000","2.83700000000000","2.60000000000000"
"China Town - Mictham 26/1/13","6987.60000000000000","51.46502200000000","-0.15006300000000","18.10000000000000","2.54300000000000","2.70000000000000"
"China Town - Mictham 26/1/13","6995.10000000000000","51.46495600000000","-0.15004200000000","18.40000000000000","2.45800000000000","2.80000000000000"
"China Town - Mictham 26/1/13","7004.00000000000000","51.46487700000000","-0.15001900000000","18.60000000000000","2.73700000000000","2.90000000000000"
"China Town - Mictham 26/1/13","7013.30000000000000","51.46479600000000","-0.14998500000000","18.90000000000000","3.04200000000000","2.90000000000000"
"China Town - Mictham 26/1/13","7023.20000000000000","51.46470900000000","-0.14996100000000","19.20000000000000","3.19000000000000","2.90000000000000"
"China Town - Mictham 26/1/13","7032.20000000000000","51.46462800000000","-0.14994600000000","19.40000000000000","3.15000000000000","2.80000000000000"
"China Town - Mictham 26/1/13","7040.00000000000000","51.46456100000000","-0.14991300000000","19.70000000000000","2.81200000000000","2.60000000000000"
"China Town - Mictham 26/1/13","7046.90000000000000","51.46450400000000","-0.14987400000000","19.80000000000000","2.44900000000000","2.30000000000000"
"China Town - Mictham 26/1/13","7053.70000000000000","51.46444400000000","-0.14986100000000","19.90000000000000","2.27200000000000","2.30000000000000"
"China Town - Mictham 26/1/13","7059.50000000000000","51.46439200000000","-0.14984800000000","20.10000000000000","2.09900000000000","1.90000000000000"
"China Town - Mictham 26/1/13","7065.90000000000000","51.46433500000000","-0.14983500000000","20.20000000000000","2.04400000000000","1.80000000000000"
"China Town - Mictham 26/1/13","7071.10000000000000","51.46429000000000","-0.14981500000000","20.30000000000000","1.93400000000000","1.70000000000000"
"China Town - Mictham 26/1/13","7076.70000000000000","51.46424100000000","-0.14979800000000","20.40000000000000","1.79600000000000","1.70000000000000"
"China Town - Mictham 26/1/13","7081.30000000000000","51.46420200000000","-0.14977600000000","20.40000000000000","0.50900000000000","1.70000000000000"
"China Town - Mictham 26/1/13","7084.80000000000000","51.46420800000000","-0.14972700000000","20.40000000000000","0.24400000000000","1.70000000000000"
"China Town - Mictham 26/1/13","7088.00000000000000","51.46417900000000","-0.14973000000000","20.50000000000000","0.17200000000000","1.70000000000000"
"China Town - Mictham 26/1/13","7091.20000000000000","51.46415100000000","-0.14972000000000","20.50000000000000","0.22900000000000","1.70000000000000"
"China Town - Mictham 26/1/13","7095.10000000000000","51.46411600000000","-0.14971900000000","20.60000000000000","0.78700000000000","1.70000000000000"
"China Town - Mictham 26/1/13","7099.10000000000000","51.46408000000000","-0.14971700000000","20.60000000000000","1.12900000000000","1.30000000000000"
"China Town - Mictham 26/1/13","7103.00000000000000","51.46404500000000","-0.14970800000000","20.70000000000000","1.32600000000000","1.30000000000000"
"China Town - Mictham 26/1/13","7106.90000000000000","51.46401200000000","-0.14969100000000","20.70000000000000","1.30000000000000","1.30000000000000"
"China Town - Mictham 26/1/13","7111.40000000000000","51.46397200000000","-0.14969800000000","20.80000000000000","1.38900000000000","1.20000000000000"
"China Town - Mictham 26/1/13","7115.30000000000000","51.46393800000000","-0.14968400000000","20.80000000000000","1.19800000000000","1.20000000000000"
"China Town - Mictham 26/1/13","7118.30000000000000","51.46391100000000","-0.14968000000000","20.90000000000000","0.98900000000000","1.00000000000000"
"China Town - Mictham 26/1/13","7122.00000000000000","51.46388000000000","-0.14966000000000","20.90000000000000","1.12200000000000","1.10000000000000"
"China Town - Mictham 26/1/13","7126.00000000000000","51.46384500000000","-0.14965200000000","20.90000000000000","1.27500000000000","1.10000000000000"
"China Town - Mictham 26/1/13","7130.20000000000000","51.46380700000000","-0.14964700000000","21.00000000000000","1.36300000000000","1.00000000000000"
"China Town - Mictham 26/1/13","7134.00000000000000","51.46377300000000","-0.14963800000000","21.00000000000000","1.34600000000000","0.90000000000000"
"China Town - Mictham 26/1/13","7138.10000000000000","51.46373700000000","-0.14962700000000","21.10000000000000","1.31900000000000","0.70000000000000"
"China Town - Mictham 26/1/13","7142.70000000000000","51.46369600000000","-0.14961600000000","21.10000000000000","1.45100000000000","0.70000000000000"
